%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1637019938567203003,1,1637019938493301097,usb_cam,16108,0,-1.18950842569,-0.368849070692,2.43782976929,0.999492066179,-0.00646353278849,-0.0308227254128,-0.00487770310646,0.00455125703593,0.000819371426736,4034.96360483
1637019938635088127,2,1637019938595408342,usb_cam,16109,0,-1.19035580216,-0.368998014752,2.43959674833,0.999518877025,-0.00660247279216,-0.0298614129365,-0.00516893032865,0.00128956687695,0.000232300193671,4033.85101673
1637019938732748444,3,1637019938691375640,usb_cam,16110,0,-1.19066728721,-0.369144009386,2.44026178584,-0.999508222973,0.00659654910254,0.0298796705372,0.00685587618315,0.00115303436178,0.000207588972178,4033.56329721
1637019938893294988,4,1637019938797293537,usb_cam,16111,0,-1.18988002166,-0.368963509982,2.4385686436,0.999522432078,-0.00639624869575,-0.0296671942604,-0.00581836398273,0.00437511166092,0.000786973111719,4038.89378523
1637019938938803654,5,1637019938896698800,usb_cam,16112,0,-1.18969928055,-0.368895847389,2.43816946205,-0.99951752875,0.00709844755828,0.0299376366,0.00424966804663,0.00406565891171,0.000732055730142,4037.13887959
1637019939036784910,6,1637019938994887054,usb_cam,16113,0,-1.19068336335,-0.369068722814,2.44036578405,0.999523103633,-0.00616987963495,-0.029792440764,-0.00528283650773,0.00183201569598,0.000330163638135,4031.74004113
1637019939219636982,7,1637019939094627233,usb_cam,16114,0,-1.19111466106,-0.36941530353,2.4412358958,0.999523518874,-0.00634443969496,-0.029597702388,-0.0060381550759,0.00394482609408,0.000710969128186,4030.64845851
1637019939250402049,8,1637019939200827020,usb_cam,16115,0,-1.18947343513,-0.368751848191,2.4380804297,0.999445400966,-0.00566204643858,-0.0323923981276,-0.00525016781408,0.00633174240647,0.00114098785125,4027.37787648
1637019939322577014,9,1637019939290668503,usb_cam,16116,0,-1.1892483077,-0.36875357173,2.43754977031,0.999452727876,-0.00539307336596,-0.0322028437456,-0.00530437142803,0.00908634725783,0.00163633250391,4030.04391776
1637019939470381778,10,1637019939395645030,usb_cam,16117,0,-1.18996337384,-0.369006978219,2.43882299104,0.999560196555,-0.00606177741659,-0.0286057407144,-0.00493760222686,0.0143784651009,0.00258616226494,4041.79296664
1637019939575341310,11,1637019939493592639,usb_cam,16118,0,-1.19161102223,-0.369661825384,2.44227029779,0.999557792094,-0.00694642502982,-0.0287116405152,-0.0034072191755,0.00420432975807,0.000759299658222,4028.10264172
1637019939677794681,12,1637019939597503705,usb_cam,16119,0,-1.19018280987,-0.368854624314,2.43927891368,-0.999502883766,0.00682596922971,0.0300123698873,0.00683001765469,0.00123365226318,0.000221949816318,4036.19845032
1637019939773483820,13,1637019939693547477,usb_cam,16120,0,-1.19064033013,-0.369318954435,2.44029497096,0.999479280446,-0.0059701495192,-0.0311007753588,-0.00618603638736,0.0041241649451,0.000743416490863,4027.08238072
1637019939856313300,14,1637019939796363793,usb_cam,16121,0,-1.18998666396,-0.368809190676,2.43878274815,0.999530507516,-0.00659762258899,-0.0295166757014,-0.004899160788,0.00113270329894,0.000203892581131,4037.78829657
1637019939941303691,15,1637019939891858840,usb_cam,16122,0,-1.18881595266,-0.368678279199,2.43659686647,0.999429542731,-0.00560787352703,-0.0329129072123,-0.00508737747487,0.00982383075461,0.00176897424821,4029.68258602
1637019940049118050,16,1637019939995714467,usb_cam,16123,0,-1.19151843918,-0.369246951963,2.44186266235,0.999585690763,-0.00682726728001,-0.0275003922003,-0.00505605296837,0.00295280679711,0.000532052458116,4036.88890366
1637019940142789536,17,1637019940091763972,usb_cam,16124,0,-1.19037671487,-0.369013085764,2.43951171383,0.999501466699,-0.00677892732695,-0.0303989266944,-0.00517392183406,0.00347309933568,0.000625817378366,4031.70437635
1637019940253231633,18,1637019940195797457,usb_cam,16125,0,-1.1886365711,-0.368478766441,2.43591209175,-0.999458910306,0.0066238415956,0.0315795490298,0.00638305685909,0.00263159128372,0.00047283319039,4039.66053122
1637019940346896718,19,1637019940291726910,usb_cam,16126,0,-1.18977203909,-0.369022378416,2.43831296084,-0.99953014606,0.00681128861297,0.0295498991429,0.00446059694313,0.00672455242602,0.00121044128554,4038.65977362
1637019940453882055,20,1637019940395792912,usb_cam,16127,0,-1.18990251021,-0.368879548862,2.43856653561,-0.999498297959,0.00675909343245,0.0303812662692,0.00586904531446,0.00358392142516,0.00064499594332,4035.73603929
1637019940546118156,21,1637019940491819368,usb_cam,16128,0,-1.18966397698,-0.368989930602,2.43879632869,0.999435056994,-0.0054520870755,-0.0325455911223,-0.00637386041316,0.00417215173366,0.000751758158265,4025.63541543
1637019940648377192,22,1637019940595776252,usb_cam,16129,0,-1.18932315515,-0.368820987456,2.4377564828,0.999466129038,-0.00587906775086,-0.0317721331132,-0.00483994072042,0.0114787626808,0.00206756259817,4030.81294111
1637019940742447216,23,1637019940691794064,usb_cam,16130,0,-1.19000911299,-0.369109213982,2.43929166032,0.999511024663,-0.00604915292162,-0.0301477826425,-0.00567719365668,0.00435924997146,0.000784862511989,4034.14839668
