%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1637022417344583274,1,1637022417288844336,usb_cam,575,3,0.252334469568,-0.395895282372,2.42048936367,0.705446014759,-0.708177129686,-0.0288258450788,-0.000379350541055,0.00344468909316,0.000542506936372,4216.54719005
1637022417413935770,2,1637022417382683250,usb_cam,576,3,0.252414307127,-0.395553664177,2.42047998926,-0.705039236928,0.708172216204,0.0372892206544,0.00461525863168,0.010259279923,0.00161154986385,4226.57132241
1637022417624004270,3,1637022417484313654,usb_cam,577,3,0.252652485287,-0.395997729896,2.42351388105,-0.705151643729,0.707705361416,0.0437520223706,-0.000203245429561,0.00488139834488,0.000767814139582,4220.32465915
1637022417660753263,4,1637022417599690663,usb_cam,578,3,0.252512152376,-0.395889245199,2.42186884996,-0.705179071852,0.708229772588,0.0336225141768,0.00161008790893,0.0138009362272,0.00217206632255,4217.22436511
1637022417714053378,5,1637022417682633831,usb_cam,579,3,0.252512786373,-0.396005302165,2.4221778385,-0.705395605486,0.707753798808,0.0387504617493,-4.180647641e-05,0.00995936838444,0.0015662207217,4220.59659835
1637022417846257261,6,1637022417783738602,usb_cam,580,3,0.252442283168,-0.395562756341,2.42139624144,-0.70455305581,0.708703846707,0.0358248129147,0.00777380159515,0.0170363091165,0.00267834620685,4222.70899953
1637022417965278348,7,1637022417884692040,usb_cam,581,3,0.252561300408,-0.395967626788,2.4230134395,-0.704554797028,0.708671409883,0.0364497946527,0.00766702485075,0.00818357232492,0.00128854369164,4217.67089001
1637022418052488257,8,1637022417985294616,usb_cam,582,3,0.25242527295,-0.395691440513,2.42152509619,-0.704880770728,0.708211162909,0.0393629113765,0.0055325398491,0.00581047101878,0.000913249397426,4225.10809798
1637022418119023777,9,1637022418082841403,usb_cam,583,3,0.25237622851,-0.395666785961,2.42076418397,0.704913343864,-0.708371682742,-0.036123314475,-0.00135752861463,0.0069781751954,0.00109693911555,4223.49532184
1637022418257398033,10,1637022418184352469,usb_cam,584,3,0.25270479696,-0.396024824257,2.42392258608,-0.704405995517,0.708523405575,0.0417574556137,0.00794305568819,0.00739006220829,0.00116308154226,4219.46447319
1637022418348422974,11,1637022418285129057,usb_cam,585,3,0.252555828094,-0.396134034923,2.42308063976,-0.704864612956,0.708312505752,0.0381509668316,0.00194302016803,0.00326826411765,0.000514586444656,4217.5516912
1637022418417771550,12,1637022418382876373,usb_cam,586,3,0.252539935496,-0.396164594071,2.423223225,0.704829034737,-0.708378173021,-0.0374330369841,-0.0038940366002,0.00520846241852,0.000820252133967,4216.95702736
1637022418598023153,13,1637022418484386531,usb_cam,587,3,0.252246790829,-0.395571866677,2.41991026921,0.705284604065,-0.708264222313,-0.0305841957827,0.000160086935841,0.00360381795326,0.000567009922997,4220.28904036
1637022418654750608,14,1637022418588871738,usb_cam,588,3,0.252517601967,-0.395802350023,2.42244761763,-0.704759549328,0.708597133229,0.0342587193722,0.0055154834038,0.013092917332,0.00206130873042,4216.96922455
1637022418715097710,15,1637022418682676358,usb_cam,589,3,0.252604671279,-0.395957348553,2.42265267887,-0.704279736913,0.708786847073,0.0388526528808,0.0100860772562,0.0103790467838,0.00163264305743,4221.68419319
1637022418886843413,16,1637022418783664128,usb_cam,590,3,0.252591603762,-0.395941610691,2.42255293361,-0.704793787093,0.708483588185,0.035786893109,0.00600176878167,0.00889601226663,0.00140039735867,4218.24644609
1637022418970588919,17,1637022418888536419,usb_cam,591,3,0.25239458609,-0.395661449368,2.42138398071,0.704997332419,-0.70814695119,-0.038788096538,-0.00146299982787,0.0108269166085,0.00170144086418,4223.90214088
1637022419025528443,18,1637022418983130799,usb_cam,592,3,0.252610103379,-0.395794594486,2.42292006868,-0.704784434103,0.708432168974,0.0372750401009,0.00365168383651,0.0109871485038,0.00172936830289,4217.78262614
1637022419174469822,19,1637022419083884484,usb_cam,593,3,0.252486809859,-0.396072545138,2.42218492056,0.705920601621,-0.707387369549,-0.0353919185826,0.00516001046079,0.00131213088753,0.000206629618602,4215.34051677
1637022419242935414,20,1637022419187122516,usb_cam,594,3,0.252270735991,-0.395497074359,2.41968599803,-0.705364191354,0.70802689362,0.03403985311,-0.000750910336442,0.00730896298774,0.00114842890261,4224.45610511
1637022419314356239,21,1637022419282616386,usb_cam,595,3,0.252399851242,-0.395525020256,2.42107620376,-0.704953960157,0.708163794504,0.0392344703472,0.00214721892481,0.0093301666202,0.00146570302826,4225.59750382
1637022419526357143,22,1637022419384599654,usb_cam,596,3,0.252424549474,-0.395581272842,2.42054786084,-0.704731831916,0.70865286694,0.0327589223877,0.00954003493997,0.0141135934973,0.00221927532451,4222.94544301
1637022419562099180,23,1637022419499777553,usb_cam,597,3,0.252422366341,-0.395762796695,2.41975818709,-0.705307908293,0.708230371925,0.0304228094419,0.0049947420696,0.00531272089574,0.000835677366625,4222.22529677
1637022419614483470,24,1637022419582478049,usb_cam,598,3,0.252705472964,-0.396064589182,2.42331300728,-0.704820762312,0.708275743944,0.0387777695604,0.00833355522184,0.0155004744302,0.00243927710338,4218.98236736
1637022419719868236,25,1637022419682543843,usb_cam,599,3,0.252629194795,-0.395926143794,2.42330266053,-0.704856780246,0.708218719474,0.03984078552,0.00398453719013,0.00833694281755,0.00131201660165,4218.94038755
1637022419820519350,26,1637022419782496466,usb_cam,600,3,0.252599571032,-0.395980837993,2.42282161898,-0.705157719702,0.708087532074,0.0368697439155,0.00229330549622,0.00768117059488,0.00120917863814,4217.33547818
1637022420049227301,27,1637022419889832949,usb_cam,601,3,0.252500029249,-0.396020060639,2.42179703876,0.705671221435,-0.70763455625,-0.0355079541879,0.00454392223901,0.00642518379027,0.00101119450935,4217.08330986
1637022420086128733,28,1637022420005926571,usb_cam,602,3,0.252493593515,-0.395602260961,2.42148762687,-0.704300434944,0.708927175438,0.0358386859765,0.00993709464229,0.00803320994601,0.00126344634218,4222.83225555
1637022420116796749,29,1637022420083165588,usb_cam,603,3,0.252512923721,-0.39584439785,2.42231998849,-0.704933688212,0.708335432153,0.036049685268,0.00546177376657,0.0137334250612,0.0021609737061,4219.17785095
1637022420228095668,30,1637022420183080864,usb_cam,604,3,0.252481135662,-0.395962694725,2.42182753401,0.705643526992,-0.707731131004,-0.0343059568852,0.00263824655259,0.00275059981504,0.000433057923386,4216.54802228
1637022420316939152,31,1637022420282508706,usb_cam,605,3,0.25266137992,-0.396017608391,2.42276838391,0.705069323283,-0.708024651723,-0.0396213422501,-0.00291395892756,0.00338907161495,0.000533351103685,4220.30355229
1637022420532518097,32,1637022420388209698,usb_cam,606,3,0.252489272327,-0.395608290943,2.42190290439,-0.705178663953,0.708018752786,0.0378473914982,0.000269380294471,0.0089959318866,0.00141470422933,4220.8090677
1637022420563104452,33,1637022420502234916,usb_cam,607,3,0.252471277359,-0.395921693182,2.42127968204,0.705554256605,-0.707735779955,-0.0359420872481,0.00337981080262,0.00842560228193,0.00132503041203,4219.79215166
1637022420614475459,34,1637022420582602853,usb_cam,608,3,0.252524078386,-0.395841300227,2.42179631226,-0.705309778116,0.708025911474,0.0350931891088,0.00242768485082,0.00815885135671,0.00128383992449,4219.21194453
1637022420760652300,35,1637022420683875819,usb_cam,609,3,0.252474797086,-0.395420203754,2.42105612067,-0.705128223791,0.708065542843,0.0379099462802,-0.000459375214695,0.00841046054848,0.00132171024695,4223.56952481
1637022420860982131,36,1637022420789724875,usb_cam,610,3,0.252813363571,-0.396295452762,2.42510866581,0.705136488357,-0.70801389322,-0.0384942458874,-0.00412950701528,0.00601994921453,0.000949322858365,4211.46268161
1637022420920243727,37,1637022420883066647,usb_cam,611,3,0.252391831649,-0.395968371659,2.42096483266,0.70557506668,-0.707876594203,-0.0327026122034,0.0022565049233,0.000739131472073,0.000116354155498,4218.06525044
1637022421078481347,38,1637022420984155010,usb_cam,612,3,0.252922011617,-0.396132311392,2.42453962994,-0.704395422644,0.708575886274,0.0398082055222,0.0127518125407,0.0129195802147,0.00203477149972,4216.39656553
1637022421167851903,39,1637022421087145791,usb_cam,613,3,0.252642612716,-0.395809878563,2.42268611399,0.70523432946,-0.707710281513,-0.0423107387934,-0.000706665356231,0.01247073384,0.00196021828716,4222.28300543
1637022421221485846,40,1637022421182927119,usb_cam,614,3,0.252575009851,-0.395943290089,2.42260893522,-0.704847454901,0.708391758461,0.0369578296735,0.0023023227329,0.00721375009743,0.00113543163796,4218.16990018
1637022421429611472,41,1637022421284033867,usb_cam,615,3,0.252524771496,-0.395941701392,2.42201266659,-0.705305477567,0.707848116031,0.0386414162754,0.00143836525979,0.00510649371427,0.000803116871678,4221.56503338
1637022421463207354,42,1637022421404375700,usb_cam,616,3,0.252558273829,-0.395710753954,2.42253501908,0.70472926914,-0.708534775725,-0.0360412502382,-0.0060130763705,0.0104655987816,0.0016473209587,4218.55529816
1637022421514600221,43,1637022421482521016,usb_cam,617,3,0.252668042914,-0.39596488587,2.42297960975,0.705103672819,-0.708165794063,-0.0364428537393,-0.00139180013575,0.010799283511,0.0017005341223,4216.09910136
1637022421634214605,44,1637022421583069481,usb_cam,618,3,0.252599119189,-0.396035454863,2.42268627356,-0.704967762587,0.708276213864,0.0367172589307,0.00413539399591,0.0037188361166,0.000585527073735,4218.20444284
1637022421809310520,45,1637022421686491784,usb_cam,619,3,0.252574713475,-0.395850810968,2.42177772654,0.704884874105,-0.708387260255,-0.035817303752,-0.00647491454953,0.00620255555259,0.000975940887442,4221.09485938
1637022421841224957,46,1637022421790966899,usb_cam,620,3,0.252609880752,-0.395788281666,2.42279160849,-0.704997341266,0.70832232998,0.0352836074102,0.00364591660731,0.00825453817379,0.00129984370158,4216.28623299
1637022421914167325,47,1637022421882513573,usb_cam,621,3,0.252533975998,-0.395819791068,2.42154430397,0.705410657318,-0.70800178969,-0.0335987745562,0.000626646647899,0.000411455868743,6.47914463712e-05,4217.57359769
1637022422119527789,48,1637022421984014892,usb_cam,622,3,0.2525144408,-0.395849360568,2.42195249545,-0.704679049581,0.708637646564,0.034875859603,0.00661795827311,0.00629763200413,0.000991202399212,4219.58438975
1637022422162121825,49,1637022422103084487,usb_cam,623,3,0.252373552207,-0.395710731294,2.4209685863,0.705502492477,-0.707951253061,-0.0326740183864,0.00191439827231,0.00822151859757,0.00129367785138,4218.15849443
1637022422213989774,50,1637022422182558416,usb_cam,624,3,0.252650623527,-0.395968455287,2.42346242444,-0.705046053418,0.708011606789,0.0399774804254,0.00560609229926,0.00537083926611,0.000845406970716,4218.93245851
1637022422344942510,51,1637022422283377137,usb_cam,625,3,0.252580043508,-0.396149083334,2.42278179025,0.705446449883,-0.707979229723,-0.0333262665674,-0.000276740228263,0.00162706139963,0.000256450192271,4213.30414396
1637022422444928611,52,1637022422384161104,usb_cam,626,3,0.252568157618,-0.395847338804,2.42233721182,0.705249684774,-0.707964351485,-0.0375383316441,-0.000482503423975,0.00870549760293,0.00136968397128,4219.08015688
1637022422545935169,53,1637022422484155455,usb_cam,627,3,0.25256428103,-0.395652349532,2.42122141168,-0.704437810405,0.708747042748,0.03661599545,0.0102112459796,0.00759930926142,0.0011947588286,4224.57068759
1637022422644827197,54,1637022422584196816,usb_cam,628,3,0.252752879975,-0.396121334133,2.42440189872,-0.704775201038,0.708216308772,0.0412948041295,0.0040392008534,0.0128490246134,0.00202285980851,4216.43649072
1637022422744476124,55,1637022422684245641,usb_cam,629,3,0.252511501985,-0.395818620688,2.42153360352,-0.705095991591,0.708257042884,0.0347519735369,0.00197590038201,0.00821436417755,0.00129237495086,4219.6487897
1637022422846595093,56,1637022422784094841,usb_cam,630,3,0.252450490368,-0.395593085045,2.42141248507,-0.7045516661,0.708698216236,0.0362146493311,0.00650286652586,0.0100611812668,0.00158205101446,4222.7535612
1637022422943625870,57,1637022422884247446,usb_cam,631,3,0.252651175115,-0.39585855969,2.42303054454,-0.704679989324,0.708402709347,0.0387900958106,0.00932965716109,0.00748470867984,0.00117789708432,4220.16581611
1637022423045882839,58,1637022422984296629,usb_cam,632,3,0.252570009082,-0.395739254648,2.42191244593,-0.705010240669,0.708336770631,0.0346699703865,0.00419202535337,0.0093431249843,0.00147036464085,4218.89193489
1637022423125677797,59,1637022423083110137,usb_cam,633,3,0.252447065359,-0.395790317777,2.4217641605,-0.704853991135,0.708335372911,0.0376630426932,0.00483175731209,0.00959752837662,0.00150913590898,4222.50692083
1637022423266754601,60,1637022423184534027,usb_cam,634,3,0.252402461666,-0.395587783355,2.42087878108,-0.705004751324,0.708297785037,0.0356431293934,0.00348075399098,0.00532797741471,0.000837726905477,4223.26348741
1637022423364964525,61,1637022423285366160,usb_cam,635,3,0.252476505195,-0.395551117684,2.42088800151,-0.704963158991,0.7082255409,0.0378882396654,0.0028300138811,0.010706774774,0.00168215341675,4225.21060389
1637022423444550015,62,1637022423384161832,usb_cam,636,3,0.252710909967,-0.396079535338,2.42291773917,-0.704502221951,0.708743576839,0.0358590913222,0.00856078996782,0.00575824535917,0.000906839117836,4217.61823273
1637022423544817423,63,1637022423484250257,usb_cam,637,3,0.252609201946,-0.395961462652,2.42236529275,-0.705029558698,0.70827456739,0.0357671607763,0.00108109273667,0.00952494493686,0.00149917480412,4217.47400431
1637022423658590379,64,1637022423584784417,usb_cam,638,3,0.252431508246,-0.395730372042,2.42149220712,-0.705134396289,0.708095624417,0.0372299285645,-4.76468436391e-05,0.0138273568591,0.00217361803205,4221.54482761
1637022423759328411,65,1637022423684915781,usb_cam,639,3,0.25193592763,-0.395384657178,2.42124503074,-0.703603171203,0.709882716685,0.0282204201795,0.0145847149465,0.00898202473763,0.00141506713907,4216.36180602
1637022423827510777,66,1637022423783559640,usb_cam,640,3,0.245659104476,-0.408971675175,2.44931891738,-0.697508036273,0.712715211168,-0.0395940400394,-0.0628639729705,0.310600334371,0.051458089732,3951.22161727
1637022423960170127,67,1637022423884299915,usb_cam,641,3,0.218312255739,-0.42237742595,2.40965732737,-0.662609799852,0.736571572581,-0.0346653824575,-0.131182631723,0.188805181024,0.0303403225831,3951.42512666
1637022424063387770,68,1637022423985111618,usb_cam,642,3,0.18877349462,-0.434060369534,2.4376704433,-0.631916578366,0.768747407753,-0.0337759405275,-0.0925637450653,0.415754322254,0.0682995210217,3949.10998776
1637022424165612004,69,1637022424085299110,usb_cam,643,3,0.159453330947,-0.443940446062,2.4269720496,-0.598472800167,0.799472409305,0.00581035576325,-0.0513849587464,0.0826437295909,0.0132090497062,4120.38767937
1637022424243426602,70,1637022424184221906,usb_cam,644,3,0.123792578093,-0.440497768736,2.43472220171,0.553242826229,-0.831812633613,-0.0440565755335,0.00831480250181,0.00069949090539,0.000111061104643,4178.21111768
1637022424344217160,71,1637022424284149719,usb_cam,645,3,0.0940876784936,-0.456283717598,2.43512369547,-0.509343054496,0.858100324608,0.0331292960509,0.0559994239967,0.011021016282,0.00174845067442,4176.22421615
1637022424443432568,72,1637022424384101969,usb_cam,646,3,0.0545792000057,-0.443493965596,2.43278281166,-0.478946991687,0.871936806617,-0.0162131361996,-0.100364927313,0.0887570014456,0.0145137181687,3979.2569434
1637022424930451212,73,1637022424884383048,usb_cam,651,3,-0.116403443418,-0.410606877473,2.43329135397,0.248006879588,-0.967565171822,-0.0100293798354,0.0470067813714,0.0320622797008,0.00515013363626,4110.42530359
1637022425023097386,74,1637022424982530620,usb_cam,652,3,-0.148809677172,-0.397628092498,2.42850386761,-0.199453625041,0.979406996357,0.0227105148038,-0.0215503935383,0.0760059748573,0.0120478802685,4172.90045984
1637022425237705707,75,1637022425085887457,usb_cam,653,3,-0.173599693768,-0.358772390258,2.43998624029,-0.146983518024,0.988666996303,0.0305446644076,-0.000662817989553,0.0146539612906,0.00232909999226,4159.76216973
1637022425427571305,76,1637022425382921149,usb_cam,656,3,-0.244801828327,-0.282527482752,2.43984224235,0.00955894254284,0.998060254367,-0.0479093041114,0.0385882605184,0.0113553551491,0.00181600731446,4095.2561892
1637022425642525553,77,1637022425486348674,usb_cam,657,3,-0.257706326081,-0.228512988889,2.44436883212,0.0629348421877,0.993631003757,-0.0850621135235,0.0387436556621,0.0209245680599,0.00337388868201,4019.04358859
1637022425712743718,78,1637022425682315976,usb_cam,659,3,-0.275363248573,-0.198848260187,2.45256381357,0.149687192702,0.987684812579,-0.0422233672455,0.0170188895251,0.00903133122483,0.00145557495041,4066.85271096
1637022425873984781,79,1637022425783564494,usb_cam,660,3,-0.289887690374,-0.157498517062,2.44538944788,-0.187653015614,-0.979577544428,-0.0642380053175,0.0329796733851,0.00612893822836,0.000975924555682,4104.07002898
1637022426145472805,80,1637022426083480689,usb_cam,663,3,-0.285722247359,-0.0464168128494,2.44261698843,-0.320912999125,-0.947082516873,0.00186495055029,0.00678787049754,0.0103434582707,0.00164295098014,4137.15335852
1637022426248616047,81,1637022426184633052,usb_cam,664,3,-0.294679741728,-0.0529033617678,2.43907996277,-0.356863893046,-0.933473379934,0.0350754329513,0.00673236947483,0.00788222346455,0.00125406154781,4121.38197433
1637022426562059351,82,1637022426484276590,usb_cam,667,3,-0.254943659347,0.0505436525173,2.42214394691,-0.470231336377,-0.881016045141,0.0133333787733,0.0501541573976,0.0108619730454,0.00172053366059,4148.19486765
1637022426642031528,83,1637022426584080236,usb_cam,668,3,-0.243563360397,0.0759224876251,2.43822713522,-0.49947043078,-0.8580316862,-0.0920843536341,0.0763635126839,0.176968536805,0.0283261317069,3997.76142201
1637022426741814948,84,1637022426684098737,usb_cam,669,3,-0.229586192529,0.112604490757,2.42191245053,-0.5476799791,-0.833358774769,0.0311011154084,0.0677680870938,0.0394699831959,0.00630921163949,4109.92935241
1637022426843786371,85,1637022426784302012,usb_cam,670,3,-0.2253587509,0.134654599024,2.46301011966,0.569162317101,0.817365715774,0.0673046978989,0.0586312298175,0.0568343042396,0.00909582110426,4070.22548782
1637022426943579872,86,1637022426884123103,usb_cam,671,3,-0.191726931342,0.144900565563,2.40902903414,-0.609784576767,-0.790842532662,0.0100607884643,0.0512800059012,0.010635350598,0.001663502005,4198.04565045
1637022427043033427,87,1637022426984697776,usb_cam,672,3,-0.17299838956,0.157224349959,2.43568647853,-0.637830373677,-0.764000279078,-0.0781769467273,0.0580030428926,0.0354542357381,0.00566072567587,4044.3274309
1637022427143549109,88,1637022427084432204,usb_cam,673,3,-0.15379499009,0.216850408043,2.43224144159,-0.672004832132,-0.739126066118,-0.0443990567803,0.0114406176777,0.000591616844758,9.31894694633e-05,4147.87311519
1637022427243122829,89,1637022427184155995,usb_cam,674,3,-0.132495751868,0.208380814851,2.41872644572,-0.706541806667,-0.705742284979,0.0241483923647,0.0462964120793,0.0646730707958,0.010185753222,4172.98032271
1637022427342866798,90,1637022427284251500,usb_cam,675,3,-0.100645113161,0.217691244927,2.43974286935,-0.724370710752,-0.683570343976,-0.0721963241598,-0.0529749848459,0.0407040014397,0.00640516442144,4112.87507755
1637022427457767431,91,1637022427384583053,usb_cam,676,3,-0.0714981970639,0.228985309443,2.41991235938,0.763630854845,0.641161909473,-0.0566275780702,-0.0507212063297,0.01909297565,0.00301048697167,4154.94117296
1637022427542745376,92,1637022427484867236,usb_cam,677,3,-0.0493516084756,0.252071638632,2.43543358125,-0.787483035936,-0.613887711113,-0.0406484665379,0.0368788343731,0.00291696609929,0.000465425069575,4100.17684964
1637022427622467269,93,1637022427582560069,usb_cam,678,3,-0.0181676821423,0.246945148675,2.4413599082,-0.813944789402,-0.580141905884,-0.0143031030535,0.0269196970024,0.0310204140842,0.00495034808569,4115.32527182
1637022427774673268,94,1637022427684594044,usb_cam,679,3,0.0117397722938,0.256337934164,2.43921132114,-0.838590803392,-0.5439784097,0.0198640014688,0.0214097102355,0.0329870735295,0.00523958437584,4142.61429183
1637022427823786306,95,1637022427784938066,usb_cam,680,3,0.0364147770806,0.259015187675,2.42873956964,-0.858594567291,-0.512530290677,-0.00984756782928,0.00557633976186,0.00201280764304,0.000316495840928,4179.01855062
