1636750137327966797,4792,1636750137275426534,usb_cam,4995,0,0.214161196497,-0.163809501729,1.22974897542,0.994949329144,0.0600996721447,0.00638906129609,0.0801438814852,0.0319617319037,0.00132153200553,15546.9581108,1,0.172711042471,0.122997745291,1.15928870846,0.995863212588,0.0634639762083,0.0444371124516,0.0474776639577,0.226142524509,0.00819154127113,18062.5427017
1636750137521309695,4793,1636750137377457768,usb_cam,4996,1,0.129817676955,0.173910541665,1.14617239405,0.989552185804,0.0578478695891,0.0555925341337,0.119789672773,0.0212381151505,0.000742432951956,18507.1708694,0,0.162704078918,-0.112660163977,1.22551619679,0.991946748342,0.0542093332813,0.0373278166167,0.108211047242,0.0423781441059,0.00171875679667,15397.0942151
1636750137559691314,4794,1636750137492695806,usb_cam,4997,1,0.109632881335,0.16959686775,1.18644366079,0.996000829792,0.0442296063976,-0.00451992808038,0.0774961884373,0.447627975605,0.0168018384106,17699.7545296,0,0.139939504288,-0.112245081493,1.2523798722,0.990205250065,0.0466499570715,-0.0062000221191,0.131449244862,0.0966781816096,0.00414244374684,14742.8410726
1636750137606836031,4795,1636750137575357452,usb_cam,4998,1,0.0367883556569,0.113614230751,1.19833644868,0.983454110923,0.0619942605858,-0.0368810004081,0.16617615705,1.26650826819,0.0493654585279,16794.3693022,0,0.0781160335051,-0.166266555964,1.25877426789,0.990092850556,0.0611037367861,-0.00150620905039,0.126412863126,0.160879955161,0.00704454254241,14476.7501781
1636750137765481297,4796,1636750137676629194,usb_cam,4999,2,-0.0180835811538,0.336421217413,1.11113125378,0.753618696947,-0.656164515672,0.0381208152773,-0.00733426397333,0.307580086403,0.0103395364702,20238.7741742,1,0.0358714185587,0.0319375646439,1.162914126,0.991290643962,0.0674780110042,0.0498629214411,0.10150500623,0.0647587005515,0.00232067530038,17820.7816281,0,0.0710959731757,-0.251040504023,1.19991162278,0.993104782725,0.0615216224192,0.0635994480636,0.0768966235271,0.00705826691774,0.000277355123232,16009.652514
1636750137876867825,4797,1636750137778123484,usb_cam,5000,0,0.0731803229257,-0.301426817469,1.19317671882,0.994162001495,0.0864358669192,0.0359899749217,0.0536234780493,0.0152033242541,0.000598707253094,16491.9884686,2,-0.0454040192546,0.286967788562,1.11613182518,-0.765069572556,0.641377198677,-0.0473791186829,0.0325431602497,0.266199750826,0.00891654898776,19891.6077448,1,0.0216518070868,-0.0172031514819,1.16447670714,0.993928909817,0.0873078158222,0.0259327829226,0.0617264796964,0.0967752195429,0.00348991674911,17970.9774956
1636750137922506628,4798,1636750137876790243,usb_cam,5001,0,0.0749210535095,-0.307712275779,1.17123203882,0.994187373963,0.0733696331575,0.0731058606908,0.0293920995467,0.0131095326634,0.000491477185901,17182.197581,2,-0.0248011011249,0.291947308472,1.12189127482,-0.752338006145,0.650687875077,-0.0947705288583,-0.0401417562918,0.65565807675,0.0222882864054,20234.3378183,1,0.0322511999128,-0.0201090649695,1.1397673896,0.991340784946,0.0759795794303,0.092015457338,0.0548060874629,0.171229495492,0.0058927472082,18415.9328635
1636750138021798041,4799,1636750137975536453,usb_cam,5002,1,0.047512777514,0.0076677277344,1.14468242525,0.994193594411,0.0671053928752,0.068364466848,0.0490128835286,0.0542020900757,0.00188327587048,18454.2104895,2,-0.00554809229077,0.319837406384,1.11430686491,0.748537685819,-0.658143309306,0.0742900472104,0.0319328390538,0.0905528853182,0.00304432778484,20505.6192826,0,0.0863981586931,-0.281941070713,1.17977217073,0.996276118396,0.0650931471655,0.0463335578049,0.0324033875861,0.00415535049706,0.000158173611625,17068.3927107
1636750138225677811,4800,1636750138077048448,usb_cam,5003,2,0.00847523765626,0.327053687658,1.11929595517,0.742596000228,-0.668283120094,0.0434137079844,0.00800636012962,0.148709494621,0.00506747103242,20056.5587563,1,0.0556087942398,0.0184195157221,1.16191444337,0.99597681589,0.0565234233565,0.0287052959105,0.063334751976,0.0310123790987,0.00111013108858,18066.6543172,0,0.0884146948697,-0.26801924424,1.19048337776,0.996724217829,0.0552265539751,0.0313604798811,0.0500737619002,0.0079956751506,0.000310889709894,16663.9804124
1636750138265639548,4801,1636750138186559816,usb_cam,5004,2,0.00891133398962,0.315303412447,1.12181914386,0.736386096927,-0.675017137664,0.0455800498229,0.00313674519547,0.112548552686,0.00383905766394,19922.9419939,1,0.0502282555258,0.00537713545163,1.16267944527,0.99722350652,0.0450817154808,0.0289154516652,0.0517379321951,0.00911497237394,0.000326735489162,18068.36473,0,0.0773668537694,-0.283082635665,1.19179488823,0.997760900629,0.0436806381486,0.0296749950207,0.0410436559953,0.0336072351383,0.00131057180616,16720.5209011
1636750138318841185,4802,1636750138275232672,usb_cam,5005,0,0.0683164987783,-0.305108676546,1.18775548046,0.99813951551,0.0372675242319,0.026159690342,0.040550090222,0.0122776709559,0.000477920219168,16822.6953393,2,0.00855371059045,0.295018049235,1.12388941395,-0.730824238145,0.680874480007,-0.0479789184366,-0.00197453789104,0.0243266331963,0.000829714421005,19827.9697801,1,0.0450088649182,-0.0162054489207,1.16220675033,0.997905502751,0.0382174168291,0.0287423796588,0.0435650346163,0.0184645888512,0.000661787618678,18082.329363
1636750138435427241,4803,1636750138375705095,usb_cam,5006,2,0.00851187378728,0.282732895785,1.12795871295,0.722671578525,-0.689554754707,0.0470657638217,0.00669654605045,0.110575711355,0.00378992488936,19703.5268038,0,0.0536946700806,-0.319847282411,1.18425902893,0.998610771019,0.0258033166399,0.0330926351624,0.0318683911421,0.0129681162116,0.000501251649486,16989.9228207,1,0.0371774853308,-0.0299895850094,1.1603057893,0.998028001668,0.0271087341812,0.0383851119828,0.0416149924513,0.00205879035639,7.35010495713e-05,18103.1438012
1636750138575900126,4804,1636750138476926760,usb_cam,5007,2,0.0135932843984,0.279979852632,1.12942849337,0.715584837865,-0.696485311714,0.0533377170883,0.00127996931553,0.0182431743015,0.000625744388402,19622.2467771,0,0.0445627435085,-0.323762386947,1.18720768319,0.998943226581,0.0124765947982,0.0324429170786,0.0300702807055,0.023382750532,0.000908153924469,16933.1086174,1,0.0354541070204,-0.03323352958,1.16369997599,0.99852800053,0.0138689890116,0.0369957383095,0.0371590991411,0.00788437435403,0.000283231779559,18017.9363556
1636750138637650316,4805,1636750138578832697,usb_cam,5008,2,0.0142206838302,0.277938273484,1.13482279989,0.710989117761,-0.701763015641,0.0443433491491,-0.00753735296,0.0338432802819,0.00117261863857,19346.1755021,1,0.0321048692397,-0.0348444721165,1.17063711352,0.998903288864,0.00786866685674,0.0239956042897,0.0394273325779,0.0152061656117,0.000553043356386,17840.5066281,0,0.0377254354623,-0.325039144045,1.19442707114,0.999050928867,0.0058103675257,0.0287279328851,0.032220909851,0.0195356405911,0.000768635880524,16724.6882876
1636750138718004210,4806,1636750138675421505,usb_cam,5009,2,0.0113641198792,0.258145442137,1.14470148,0.705869358181,-0.70704889464,0.0413322924035,-0.01104315959,0.11739356746,0.00412694111028,18969.7049535,1,0.0244698642377,-0.055208745102,1.17619423867,0.998901880944,0.0014871033645,0.0234360505173,0.0405409953779,0.0115027553402,0.000422593963538,17645.8749647
1636750138861414548,4807,1636750138776535221,usb_cam,5010,2,0.019984607856,0.253902013351,1.15316022228,0.699841616101,-0.713292356356,0.0376184090854,0.00453674289244,0.076696026139,0.00273842535848,18767.8886749,1,0.0280918176387,-0.0605902303302,1.17772882651,0.998346208883,-0.00665438187539,0.0414769259608,0.0392457771464,0.0118541287375,0.00043596615667,17537.266788
1636750138950167297,4808,1636750138877253879,usb_cam,5011,2,0.0275103308813,0.243887727174,1.15516412773,0.703706458831,-0.709881344038,0.02673165374,-0.0122929197237,0.142891458701,0.00511876372533,18546.2047753,1,0.0379794083172,-0.0691753875088,1.18404966567,0.998317521696,-0.00472587053199,0.0297566338074,0.0495412430973,0.0155941093108,0.000580894015708,17310.9658251
1636750139016058235,4809,1636750138975328740,usb_cam,5012,1,0.0272987854221,-0.0973372431998,1.18732672506,0.998251127756,0.0092483119293,0.0139035508323,0.0567084291231,0.149697215995,0.00563902757396,17166.611117,2,0.00720860640609,0.21489722675,1.16091581943,0.713249979777,-0.699543040321,0.0120328863887,-0.042061986776,0.410954489606,0.0148253425715,18121.8764053
1636750139154435917,4810,1636750139076072906,usb_cam,5013,2,0.00726300208207,0.180336802498,1.16385254544,-0.711115507566,0.702053637567,-0.0150543952408,0.0347676582765,0.132678754861,0.00479304567366,18111.8832008,1,0.0260085965656,-0.13349020114,1.17986277473,0.998936362167,0.00839893409263,0.03790466972,0.0248764599642,0.0492890363676,0.00182955282232,17461.0416018
1636750139251774093,4811,1636750139176915813,usb_cam,5014,2,0.00405503519135,0.16040707952,1.16552435905,-0.706574195387,0.706679112156,-0.0185210769432,0.0318513510654,0.1757082392,0.00634889399251,18098.2112641,1,0.0183290733296,-0.154102898819,1.17558952523,0.998633622086,0.00102777478389,0.0487950725019,0.0186781535185,0.00305255624698,0.000112492041167,17571.7523001
1636750139323779916,4812,1636750139275491816,usb_cam,5015,1,0.0142753032642,-0.178726479892,1.17308844396,0.998403342328,-0.00185381252899,0.055295856214,0.0113884895214,0.0161700471945,0.000594001493617,17646.2471834,2,0.00169041889649,0.136318026833,1.17001117519,-0.705608145365,0.708019059962,-0.0197461202486,0.0208865186394,0.0821034414694,0.00298714141343,18023.2980859
1636750139444240347,4813,1636750139376042338,usb_cam,5016,1,0.0203510251609,-0.19012059702,1.17713892389,-0.998647362797,-0.000710371303588,-0.0514608209372,-0.0073975712501,0.0242762786947,0.000899088287213,17545.3098262,2,0.00635949581782,0.124942975961,1.17456846138,-0.706623469084,0.706988359748,-0.0136484630974,0.0257769582223,0.115246545058,0.00422529314015,17845.8547684
1636750139557827997,4814,1636750139476368734,usb_cam,5017,2,0.00937506820257,0.10781165296,1.17775611795,-0.7085424269,0.704991123115,-0.0224275082953,0.0212638774365,0.0622205089312,0.00228993984345,17773.4408177,1,0.0247630660115,-0.207613818061,1.17890718869,-0.998458355672,-0.002487143972,-0.0553492833219,-0.00334409020099,0.0325573766313,0.00121136812842,17480.4063218
1636750139663727665,4815,1636750139579965563,usb_cam,5018,1,0.0345381236696,-0.208572891736,1.17890447735,0.997995435846,0.000999051565128,0.0632622669784,0.00141333086926,0.0574876729079,0.00213986161972,17431.101185,2,0.0201060499514,0.106954901078,1.17944926045,-0.707892418753,0.705159835497,-0.0384206377364,0.0127194524418,0.0413564948831,0.00152855277583,17737.2293038
1636750139737795523,4816,1636750139676200548,usb_cam,5019,2,0.0310698192601,0.119262408026,1.18449378471,-0.705770793386,0.70725710792,-0.0399931194622,0.00869027597349,0.0213394442108,0.000795965570239,17593.2584338,1,0.0437654133877,-0.196634517637,1.18765914314,0.998134590964,-0.0016341966448,0.0610171006421,0.00125743834587,0.0199112102273,0.000752060212949,17175.1815519
1636750139822639810,4817,1636750139775634819,usb_cam,5020,2,0.0205348390346,0.121063087696,1.19369102015,-0.714680382049,0.698268609689,-0.0160045383057,0.0373731854542,0.112216623966,0.004241996234,17205.0725344,1,0.041704120603,-0.193725967614,1.20491360319,0.999174298796,0.0101287818067,0.0388740163641,0.00607776737915,0.00595597161737,0.000231601839531,16769.9614002
1636750140024636679,4818,1636750139876396388,usb_cam,5021,2,0.0172396086576,0.101257184936,1.20754925967,-0.724171794252,0.687843762502,0.00835569728404,0.0487478524642,0.334500635508,0.0129480837269,16729.5907075,1,0.0471204264657,-0.2120432985,1.21157968788,-0.998837397414,-0.0248974485432,-0.038405119568,-0.0151333200271,0.0350303664163,0.00138189214921,16511.7584678
1636750140064151030,4819,1636750139987209388,usb_cam,5022,2,0.0141928555372,0.0926351454069,1.2040742581,-0.736301846867,0.673520277517,-0.0406323954012,0.0507841955544,0.011837757891,0.000455083671777,16845.5699342,1,0.054926132325,-0.221916087521,1.21177267184,-0.997620259501,-0.0416049479176,-0.0533336086047,0.0133556106589,0.0149396427732,0.000588882123424,16603.174364
1636750140119188218,4820,1636750140075106840,usb_cam,5023,2,-0.00837159616315,0.101275337774,1.21914275814,-0.747459642623,0.661445115308,-0.038410096759,0.0481571028149,0.0185297613498,0.000729342761755,16490.2358155,1,0.042439389013,-0.210533840033,1.2223822487,0.995847946426,0.0589042384456,0.0692508629925,-0.00463424926284,0.0124173381773,0.000496656303072,16226.789553
1636750140212993298,4821,1636750140175857903,usb_cam,5024
1636750140411438350,4822,1636750140280687528,usb_cam,5025,1,0.126602310035,0.355215122715,1.2774847215,0.99510076523,0.0425794011136,0.0501303560143,0.0738133392168,1.17238077172,0.0526213380498,15311.5733891,0,0.156876701243,0.0913254697624,1.41018576934,0.970267949717,0.0313543885909,-0.032232527845,0.237819410932,0.556004123297,0.0303545579945,11414.3302095
1636750140444322199,4823,1636750140390915990,usb_cam,5026,1,0.0165434395911,0.316635516137,1.26659581631,0.987105825031,0.0864303731925,0.112719921007,0.0737976977083,1.0721736385,0.0474898756755,15296.822785,0,0.0650334732811,0.0451418663815,1.4191361342,0.99069292509,0.0729728333054,-0.0430172050661,0.106545829784,0.748993032146,0.0406264056978,12050.96068
1636750140507083191,4824,1636750140475080875,usb_cam,5027,0,0.104937523129,0.0138968664862,1.38268598331,0.966376906617,0.0546495528374,0.0162551529324,0.250728679521,0.498205110431,0.0263536665242,11283.897093,1,0.0741315491934,0.280824991432,1.31089120738,0.991127125187,0.0433065383928,-0.00370768593294,-0.125609786707,5.50518377172,0.269605539686,13173.0789802
1636750140656445160,4825,1636750140576593685,usb_cam,5028
1636750140751591281,4826,1636750140678180320,usb_cam,5029,0,0.0892794761424,-0.202150329051,1.31906877868,0.984260494037,-0.00400479750915,0.156681627649,0.0816462432162,0.61188515411,0.0285563092623,12583.3145033,1,0.0934213131713,0.0861440607478,1.23671615314,0.967744361492,0.0116663602079,0.203657260256,0.147846092899,2.35852725524,0.096790907672,13952.9703904,2,0.0914181238464,0.383238938026,1.12766847845,0.687362672128,-0.629340881866,0.349340248715,0.097077299124,11.8381452095,0.480942713357,17591.9971811
1636750140815021306,4827,1636750140775834175,usb_cam,5030
1636750140999875855,4828,1636750140877526705,usb_cam,5031,1,0.0552474655334,-0.26286302863,1.2518768816,0.973007553471,0.0558859963153,0.160191066825,-0.156434901519,2.82298254868,0.124998240495,14946.293684,2,-0.00442687946899,0.0453747516282,1.28889697726,-0.741907476507,0.661443398917,-0.028834628966,0.105992879498,0.359928734833,0.0158038004009,14461.8526254
1636750141034867907,4829,1636750140982198583,usb_cam,5032,2,-0.123193321402,-0.0593422252436,1.29214731739,-0.726109912096,0.667358949131,-0.00608150306521,0.165406903999,0.143125075381,0.0063470764268,14476.9561589
1636750141109554574,4830,1636750141075071920,usb_cam,5033,2,-0.10451179802,-0.00152484480693,1.29599892357,-0.711735542946,0.696066700986,-0.0478467177157,0.0814515579315,0.3614225497,0.0161612383971,14674.5861941,1,-0.0774083138642,-0.313576783062,1.2224223534,-0.986492220966,-0.00880884163496,-0.153076174549,0.057647090726,0.160150795918,0.00640540888586,16332.1090918
1636750141280754459,4831,1636750141176881032,usb_cam,5034,1,-0.0320827495607,-0.274234247014,1.23273894351,-0.988994520057,0.00273576237375,-0.14116021056,0.0442283829169,0.354314590604,0.0144353456746,15864.5320801,2,-0.0493370686947,0.0382570218747,1.30343449015,-0.705762863659,0.703844773608,-0.06055355452,0.0532407924445,0.523546689888,0.0237042686942,14454.6043304
1636750141336758536,4832,1636750141283760472,usb_cam,5035,2,-0.00293105959382,0.150148270004,1.28856308651,-0.705741559291,0.70519879946,-0.0328444387358,0.0595377827406,0.00395279936492,0.000174122606515,14693.5306274,1,0.0124861467726,-0.169742370339,1.26230354503,-0.994675740005,0.00109482680871,-0.0939933318859,0.0422401131751,0.0585721245152,0.00249947263647,15246.6773771
1636750141416772909,4833,1636750141375077919,usb_cam,5036,2,-0.00479652620788,0.166085464474,1.29689074623,-0.705780867394,0.707252872194,-0.0115917832513,0.0391455304682,0.0152115947567,0.000680810694927,14583.5570427,1,0.00894364880365,-0.149670227604,1.2774152955,-0.997306713284,0.00167157593163,-0.0723218018636,0.0120864571765,0.0677670931909,0.00294025263742,14938.127333
1636750141567247580,4834,1636750141475840840,usb_cam,5037,2,0.0201844363897,0.181742210546,1.29011422626,-0.709949633918,0.703155491659,-0.010880791566,0.0377555323814,0.00269254716113,0.00011945988106,14708.4255337,1,0.0371465661464,-0.133978312751,1.27271458707,-0.997646742275,-0.00283611351528,-0.0666139640342,0.0159848016542,0.0809687970905,0.00349390444732,15031.6514661
1636750141637070071,4835,1636750141580340163,usb_cam,5038,2,0.0416612421505,0.214275947667,1.29072711141,-0.704523956449,0.709040281424,-0.027997642516,-0.0111358035767,0.160253108479,0.00714930565327,14928.9887658,1,0.0524998741291,-0.104325636015,1.26503760579,-0.996377341035,0.00215075981774,-0.0847622687332,-0.00655181684309,0.244771065074,0.0104365863719,15027.3171681
1636750141719277454,4836,1636750141675050146,usb_cam,5039,2,0.0660276613368,0.207033537279,1.27699219786,-0.708226159728,0.705442755554,-0.00427935164294,0.0273479882844,0.0174309965223,0.000762116495026,15003.8006356,1,0.0813217380148,-0.108182965534,1.27527279747,-0.999802227649,-0.00271837420118,-0.0191876231181,0.004466670902,0.0147348784958,0.000638402730741,15074.4102695
1636750141934264726,4837,1636750141776283355,usb_cam,5040,2,0.0501676553986,0.207404283181,1.27421576657,-0.710088362842,0.702296274914,-0.000545575909239,0.0505387133273,0.039565696381,0.00172109516145,14918.6138291,1,0.0692513904226,-0.107022659098,1.27061553698,-0.998950583289,-0.00444935654827,-0.0253227345495,0.0379037529428,0.0674659123179,0.0029126712512,15220.8649824
1636750141971260074,4838,1636750141894115884,usb_cam,5041,2,0.0425396536192,0.210498552365,1.2708352435,-0.701630697054,0.712184384585,-0.0219782239188,0.00497242171377,0.0490786610171,0.00212080923935,15324.6164863,1,0.0515839649413,-0.107926673479,1.24918868256,-0.997681876735,0.00704187909744,-0.0669570858621,0.00990118302213,0.100191482867,0.00416814257861,15556.9259716
1636750142019423238,4839,1636750141975020558,usb_cam,5042,2,0.055915906337,0.221706437653,1.26284340488,-0.695875158212,0.717669102156,-0.0182171502417,0.0194154431081,0.0105673419312,0.000451691780235,15426.9813243,1,0.0605319517792,-0.0948503713463,1.25477226855,-0.99882843869,0.0139970049765,-0.0452380206762,0.00996771792335,0.0312865010928,0.001312536287,15509.6515593
1636750142118914354,4840,1636750142074989342,usb_cam,5043,1,0.067500536265,-0.099500816861,1.25579081816,-0.999248442422,0.0204699916436,-0.0327447455269,-0.00336324249884,0.00693502626382,0.000291074619685,15493.867253,2,0.0676792948885,0.216217365231,1.26156120775,-0.689908816408,0.723551459436,0.00228688065128,0.0222234283534,0.0686486051418,0.00293864772102,15384.3567314
1636750142222683463,4841,1636750142174993783,usb_cam,5044,1,0.0722042128221,-0.120462530612,1.25579009233,-0.999564281731,0.0237280202685,-0.0166273367757,0.00563554901054,0.0350498650805,0.00147378248714,15557.481139,2,0.0739059408302,0.194435746399,1.26000217181,-0.686906842331,0.72586593294,0.0156611905384,0.0321304289889,0.119778101565,0.00511652582386,15326.3489576
1636750142455579912,4842,1636750142277711073,usb_cam,5045,2,0.0992509047244,0.184079322167,1.26262021231,-0.679788189808,0.733229207195,0.0162057977482,0.000564652707463,0.14847572986,0.00637746621886,15435.6681515,1,0.0889772816685,-0.131976559268,1.24207805747,-0.998737928926,0.0340492714777,-0.0367829277251,0.0031957259804,0.070274416008,0.0028953011286,15794.4465184
1636750142502280658,4843,1636750142395956263,usb_cam,5046,2,0.125011423126,0.168900853685,1.25476454146,-0.676593447239,0.736049608091,0.0187399690498,0.0100546080164,0.08574421308,0.00363580307068,15570.4699973,1,0.112462349423,-0.146629503711,1.23583610864,-0.998859016797,0.0403226106503,-0.0217588943085,0.0134648487329,0.00879648310365,0.0003603379112,16019.9730745
